date,county,state,cases,deaths,type,SAH
2020-03-25,Nelson,Virginia,1,0,Stay at home,0
2020-03-25,Newport News city,Virginia,4,1,Stay at home,0
2020-03-25,Norfolk city,Virginia,5,0,Stay at home,0
2020-03-25,Nottoway,Virginia,1,0,Stay at home,0
2020-03-25,Orange,Virginia,1,0,Stay at home,0
2020-03-25,Portsmouth city,Virginia,3,0,Stay at home,0
2020-03-25,Prince Edward,Virginia,2,0,Stay at home,0
2020-03-25,Prince William,Virginia,32,0,Stay at home,0
2020-03-25,Richmond city,Virginia,13,0,Stay at home,0
2020-03-25,Roanoke,Virginia,1,0,Stay at home,0
2020-03-25,Rockbridge,Virginia,1,0,Stay at home,0
2020-03-25,Rockingham,Virginia,2,0,Stay at home,0
2020-03-25,Shenandoah,Virginia,3,0,Stay at home,0
2020-03-25,Spotsylvania,Virginia,3,0,Stay at home,0
2020-03-25,Stafford,Virginia,6,0,Stay at home,0
2020-03-25,Suffolk city,Virginia,1,0,Stay at home,0
2020-03-25,Virginia Beach city,Virginia,23,0,Stay at home,0
2020-03-25,Williamsburg city,Virginia,5,1,Stay at home,0
2020-03-25,York,Virginia,8,0,Stay at home,0
2020-03-25,Adams,Washington,1,0,Stay at home,1
2020-03-25,Benton,Washington,10,2,Stay at home,1
2020-03-25,Chelan,Washington,11,1,Stay at home,1
2020-03-25,Clallam,Washington,4,0,Stay at home,1
2020-03-25,Clark,Washington,16,4,Stay at home,1
2020-03-25,Columbia,Washington,1,0,Stay at home,1
2020-03-25,Cowlitz,Washington,3,0,Stay at home,1
2020-03-25,Douglas,Washington,2,0,Stay at home,1
2020-03-25,Ferry,Washington,1,0,Stay at home,1
2020-03-25,Franklin,Washington,7,0,Stay at home,1
2020-03-25,Grant,Washington,26,0,Stay at home,1
2020-03-25,Grays Harbor,Washington,1,0,Stay at home,1
2020-03-25,Island,Washington,38,1,Stay at home,1
2020-03-25,Jefferson,Washington,10,0,Stay at home,1
2020-03-25,King,Washington,1360,101,Stay at home,1
2020-03-25,Kitsap,Washington,27,0,Stay at home,1
2020-03-25,Kittitas,Washington,6,0,Stay at home,1
2020-03-25,Klickitat,Washington,6,0,Stay at home,1
2020-03-25,Lewis,Washington,5,0,Stay at home,1
2020-03-25,Lincoln,Washington,1,0,Stay at home,1
2020-03-25,Mason,Washington,2,0,Stay at home,1
2020-03-25,Okanogan,Washington,1,0,Stay at home,1
2020-03-25,Pierce,Washington,155,2,Stay at home,1
2020-03-25,San Juan,Washington,2,0,Stay at home,1
2020-03-25,Skagit,Washington,63,1,Stay at home,1
2020-03-25,Snohomish,Washington,633,15,Stay at home,1
2020-03-25,Spokane,Washington,55,0,Stay at home,1
2020-03-25,Stevens,Washington,2,0,Stay at home,1
2020-03-25,Thurston,Washington,14,0,Stay at home,1
2020-03-25,Walla Walla,Washington,3,0,Stay at home,1
2020-03-25,Whatcom,Washington,66,2,Stay at home,1
2020-03-25,Whitman,Washington,2,0,Stay at home,1
2020-03-25,Yakima,Washington,51,1,Stay at home,1
2020-03-25,Berkeley,West Virginia,2,0,Stay at home,1
2020-03-25,Harrison,West Virginia,3,0,Stay at home,1
2020-03-25,Jackson,West Virginia,4,0,Stay at home,1
2020-03-25,Jefferson,West Virginia,3,0,Stay at home,1
2020-03-25,Kanawha,West Virginia,5,0,Stay at home,1
2020-03-25,Logan,West Virginia,1,0,Stay at home,1
2020-03-25,Marion,West Virginia,1,0,Stay at home,1
2020-03-25,Marshall,West Virginia,2,0,Stay at home,1
2020-03-25,Mercer,West Virginia,2,0,Stay at home,1
2020-03-25,Monongalia,West Virginia,18,0,Stay at home,1
2020-03-25,Ohio,West Virginia,2,0,Stay at home,1
2020-03-25,Preston,West Virginia,2,0,Stay at home,1
2020-03-25,Putnam,West Virginia,2,0,Stay at home,1
2020-03-25,Raleigh,West Virginia,1,0,Stay at home,1
2020-03-25,Tucker,West Virginia,2,0,Stay at home,1
2020-03-25,Wood,West Virginia,1,0,Stay at home,1
2020-03-25,Bayfield,Wisconsin,1,0,Stay at home,1
2020-03-25,Brown,Wisconsin,3,0,Stay at home,1
2020-03-25,Calumet,Wisconsin,1,0,Stay at home,1
2020-03-25,Chippewa,Wisconsin,1,0,Stay at home,1
2020-03-25,Columbia,Wisconsin,5,0,Stay at home,1
2020-03-25,Dane,Wisconsin,88,1,Stay at home,1
2020-03-25,Dodge,Wisconsin,3,0,Stay at home,1
2020-03-25,Douglas,Wisconsin,4,0,Stay at home,1
2020-03-25,Dunn,Wisconsin,1,0,Stay at home,1
2020-03-25,Eau Claire,Wisconsin,5,0,Stay at home,1
2020-03-25,Fond du Lac,Wisconsin,18,1,Stay at home,1
2020-03-25,Grant,Wisconsin,1,0,Stay at home,1
2020-03-25,Green,Wisconsin,1,0,Stay at home,1
2020-03-25,Iowa,Wisconsin,3,0,Stay at home,1
2020-03-25,Jefferson,Wisconsin,5,0,Stay at home,1
2020-03-25,Juneau,Wisconsin,1,0,Stay at home,1
2020-03-25,Kenosha,Wisconsin,14,0,Stay at home,1
2020-03-25,La Crosse,Wisconsin,12,0,Stay at home,1
2020-03-25,Marathon,Wisconsin,1,0,Stay at home,1
2020-03-25,Milwaukee,Wisconsin,325,4,Stay at home,1
2020-03-25,Monroe,Wisconsin,1,0,Stay at home,1
2020-03-25,Outagamie,Wisconsin,4,0,Stay at home,1
2020-03-25,Ozaukee,Wisconsin,20,1,Stay at home,1
2020-03-25,Pierce,Wisconsin,3,0,Stay at home,1
2020-03-25,Racine,Wisconsin,7,0,Stay at home,1
2020-03-25,Rock,Wisconsin,4,0,Stay at home,1
2020-03-25,Sauk,Wisconsin,6,0,Stay at home,1
2020-03-25,Sheboygan,Wisconsin,7,0,Stay at home,1
2020-03-25,St. Croix,Wisconsin,4,0,Stay at home,1
2020-03-25,Walworth,Wisconsin,5,0,Stay at home,1
2020-03-25,Washington,Wisconsin,21,0,Stay at home,1
2020-03-25,Waukesha,Wisconsin,42,0,Stay at home,1
2020-03-25,Winnebago,Wisconsin,5,0,Stay at home,1
2020-03-25,Wood,Wisconsin,1,0,Stay at home,1
2020-03-25,Albany,Wyoming,1,0,,0
2020-03-25,Campbell,Wyoming,1,0,,0
2020-03-25,Carbon,Wyoming,3,0,,0
2020-03-25,Fremont,Wyoming,14,0,,0
2020-03-25,Laramie,Wyoming,12,0,,0
2020-03-25,Natrona,Wyoming,6,0,,0
2020-03-25,Park,Wyoming,1,0,,0
2020-03-25,Sheridan,Wyoming,4,0,,0
2020-03-25,Sweetwater,Wyoming,1,0,,0
2020-03-25,Teton,Wyoming,6,0,Stay at home,0
2020-03-26,Autauga,Alabama,6,0,,0
2020-03-26,Baldwin,Alabama,5,0,,0
2020-03-26,Blount,Alabama,3,0,,0
2020-03-26,Bullock,Alabama,2,0,,0
2020-03-26,Butler,Alabama,1,0,,0
2020-03-26,Calhoun,Alabama,2,0,,0
2020-03-26,Chambers,Alabama,13,0,,0
2020-03-26,Cherokee,Alabama,1,0,,0
2020-03-26,Chilton,Alabama,4,0,,0
2020-03-26,Choctaw,Alabama,1,0,,0
2020-03-26,Clay,Alabama,1,0,,0
2020-03-26,Cleburne,Alabama,1,0,,0
2020-03-26,Colbert,Alabama,1,0,,0
2020-03-26,Coosa,Alabama,2,0,,0
2020-03-26,Crenshaw,Alabama,1,0,,0
2020-03-26,Cullman,Alabama,6,0,,0
2020-03-26,Dallas,Alabama,2,0,,0
2020-03-26,DeKalb,Alabama,1,0,,0
2020-03-26,Elmore,Alabama,10,0,,0
2020-03-26,Etowah,Alabama,4,0,,0
2020-03-26,Franklin,Alabama,3,0,,0
2020-03-26,Houston,Alabama,3,0,,0
2020-03-26,Jackson,Alabama,4,1,,0
2020-03-26,Jefferson,Alabama,173,0,Shelter in place,1
2020-03-26,Lamar,Alabama,1,0,,0
2020-03-26,Lauderdale,Alabama,9,1,,0
2020-03-26,Lawrence,Alabama,3,0,,0
2020-03-26,Lee,Alabama,47,0,,0
2020-03-26,Limestone,Alabama,13,0,,0
2020-03-26,Lowndes,Alabama,1,0,,0
2020-03-26,Madison,Alabama,43,1,,0
2020-03-26,Marengo,Alabama,1,0,,0
2020-03-26,Marion,Alabama,7,0,,0
2020-03-26,Marshall,Alabama,3,0,,0
2020-03-26,Mobile,Alabama,21,0,,0
2020-03-26,Montgomery,Alabama,17,0,,0
2020-03-26,Morgan,Alabama,9,0,,0
2020-03-26,Pickens,Alabama,1,0,,0
2020-03-26,Pike,Alabama,2,0,,0
2020-03-26,Russell,Alabama,1,0,,0
2020-03-26,Shelby,Alabama,53,0,,0
2020-03-26,St. Clair,Alabama,6,0,,0
2020-03-26,Talladega,Alabama,4,0,,0
2020-03-26,Tallapoosa,Alabama,4,0,,0
2020-03-26,Tuscaloosa,Alabama,20,0,,0
2020-03-26,Walker,Alabama,18,0,,0
2020-03-26,Washington,Alabama,2,0,,0
2020-03-26,Wilcox,Alabama,2,0,,0
2020-03-26,Anchorage,Alaska,33,0,Stay at home,1
2020-03-26,Fairbanks North Star Borough,Alaska,15,0,Stay at home,0
2020-03-26,Juneau City and Borough,Alaska,3,0,Stay at home,0
2020-03-26,Kenai Peninsula Borough,Alaska,5,0,Stay at home,0
2020-03-26,Ketchikan Gateway Borough,Alaska,11,0,Stay at home,0
2020-03-26,Matanuska-Susitna Borough,Alaska,2,0,Stay at home,0
2020-03-26,Apache,Arizona,9,0,Stay at home,0
2020-03-26,Cochise,Arizona,2,0,Stay at home,0
2020-03-26,Coconino,Arizona,28,2,Stay at home,0
2020-03-26,Graham,Arizona,2,0,Stay at home,0
2020-03-26,La Paz,Arizona,2,0,Stay at home,0
2020-03-26,Maricopa,Arizona,299,4,Stay at home,0
2020-03-26,Mohave,Arizona,2,0,Stay at home,0
2020-03-26,Navajo,Arizona,43,0,Stay at home,0
2020-03-26,Pima,Arizona,75,0,Stay at home,0
2020-03-26,Pinal,Arizona,35,0,Stay at home,0
2020-03-26,Santa Cruz,Arizona,2,0,Stay at home,0
2020-03-26,Yavapai,Arizona,5,0,Stay at home,0
2020-03-26,Yuma,Arizona,4,0,Stay at home,0
2020-03-26,Benton,Arkansas,23,0,,0
2020-03-26,Boone,Arkansas,1,0,,0
2020-03-26,Bradley,Arkansas,4,0,,0
2020-03-26,Chicot,Arkansas,1,0,,0
2020-03-26,Clark,Arkansas,15,0,,0
2020-03-26,Cleburne,Arkansas,46,2,,0
2020-03-26,Cleveland,Arkansas,4,0,,0
2020-03-26,Columbia,Arkansas,1,0,,0
2020-03-26,Conway,Arkansas,2,0,,0
2020-03-26,Craighead,Arkansas,4,0,,0
2020-03-26,Crawford,Arkansas,1,0,,0
2020-03-26,Crittenden,Arkansas,7,0,,0
2020-03-26,Cross,Arkansas,1,0,,0
2020-03-26,Desha,Arkansas,2,0,,0
2020-03-26,Drew,Arkansas,2,0,,0
2020-03-26,Faulkner,Arkansas,24,0,,0
2020-03-26,Garland,Arkansas,19,0,,0
2020-03-26,Grant,Arkansas,3,0,,0
2020-03-26,Greene,Arkansas,3,0,,0
2020-03-26,Hempstead,Arkansas,1,0,,0
2020-03-26,Hot Spring,Arkansas,1,0,,0
2020-03-26,Howard,Arkansas,2,0,,0
2020-03-26,Independence,Arkansas,3,0,,0
2020-03-26,Jefferson,Arkansas,23,0,,0
2020-03-26,Lawrence,Arkansas,2,0,,0
2020-03-26,Lincoln,Arkansas,5,0,,0
2020-03-26,Lonoke,Arkansas,4,0,,0
2020-03-26,Pike,Arkansas,2,0,,0
2020-03-26,Poinsett,Arkansas,3,0,,0
2020-03-26,Polk,Arkansas,2,0,,0
2020-03-26,Pope,Arkansas,3,0,,0
2020-03-26,Pulaski,Arkansas,83,1,,0
2020-03-26,Randolph,Arkansas,2,0,,0
2020-03-26,Saline,Arkansas,4,0,,0
2020-03-26,Searcy,Arkansas,4,0,,0
2020-03-26,Sebastian,Arkansas,3,0,,0
2020-03-26,Sevier,Arkansas,1,0,,0
2020-03-26,Stone,Arkansas,4,0,,0
2020-03-26,Union,Arkansas,2,0,,0
2020-03-26,Unknown,Arkansas,61,1,,0
2020-03-26,Van Buren,Arkansas,13,0,,0
2020-03-26,Washington,Arkansas,12,0,,0
2020-03-26,White,Arkansas,6,0,,0
2020-03-26,Woodruff,Arkansas,1,0,,0
2020-03-26,Alameda,California,199,4,Stay at home,1
2020-03-26,Amador,California,2,0,Stay at home,1
2020-03-26,Butte,California,5,0,Stay at home,1
2020-03-26,Calaveras,California,3,0,Stay at home,1
2020-03-26,Contra Costa,California,131,1,Stay at home,1
2020-03-26,El Dorado,California,9,0,Stay at home,1
2020-03-26,Fresno,California,27,0,Stay at home,1
2020-03-26,Humboldt,California,12,0,Stay at home,1
2020-03-26,Imperial,California,17,0,Stay at home,1
2020-03-26,Inyo,California,2,0,Stay at home,1
2020-03-26,Kern,California,33,0,Stay at home,1
2020-03-26,Los Angeles,California,1216,21,Stay at home,1
2020-03-26,Madera,California,7,0,Stay at home,1
2020-03-26,Marin,California,65,0,Stay at home,1
2020-03-26,Mendocino,California,2,0,Stay at home,1
2020-03-26,Merced,California,4,0,Stay at home,1
2020-03-26,Mono,California,6,0,Stay at home,1
2020-03-26,Monterey,California,24,1,Stay at home,1
2020-03-26,Napa,California,7,0,Stay at home,1
2020-03-26,Nevada,California,8,0,Stay at home,1
2020-03-26,Orange,California,256,1,Stay at home,1
2020-03-26,Placer,California,30,1,Stay at home,1
2020-03-26,Riverside,California,107,8,Stay at home,1
2020-03-26,Sacramento,California,112,5,Stay at home,1
2020-03-26,San Benito,California,9,1,Stay at home,1
2020-03-26,San Bernardino,California,55,3,Stay at home,1
2020-03-26,San Diego,California,341,3,Stay at home,1
2020-03-26,San Francisco,California,226,2,Stay at home,1
2020-03-26,San Joaquin,California,83,3,Stay at home,1
2020-03-26,San Luis Obispo,California,54,0,Stay at home,1
2020-03-26,San Mateo,California,195,5,Stay at home,1
2020-03-26,Santa Barbara,California,32,0,Stay at home,1
2020-03-26,Santa Clara,California,542,20,Stay at home,1
2020-03-26,Santa Cruz,California,32,0,Stay at home,1
2020-03-26,Shasta,California,3,1,Stay at home,1
2020-03-26,Siskiyou,California,3,0,Stay at home,1
2020-03-26,Solano,California,39,0,Stay at home,1
2020-03-26,Sonoma,California,49,1,Stay at home,1
2020-03-26,Stanislaus,California,17,0,Stay at home,1
2020-03-26,Sutter,California,2,0,Stay at home,1
2020-03-26,Tulare,California,20,0,Stay at home,1
2020-03-26,Unknown,California,1,0,Stay at home,1
2020-03-26,Ventura,California,61,1,Stay at home,1
2020-03-26,Yolo,California,11,1,Stay at home,1
2020-03-26,Yuba,California,3,0,Stay at home,1
2020-03-26,Adams,Colorado,50,0,Stay at home,1
2020-03-26,Arapahoe,Colorado,119,1,Stay at home,1
2020-03-26,Boulder,Colorado,66,0,Stay at home,1
2020-03-26,Broomfield,Colorado,10,0,Stay at home,1
2020-03-26,Chaffee,Colorado,5,1,Stay at home,1
2020-03-26,Clear Creek,Colorado,3,0,Stay at home,1
2020-03-26,Crowley,Colorado,1,1,Stay at home,1
2020-03-26,Delta,Colorado,1,0,Stay at home,1
2020-03-26,Denver,Colorado,262,3,Stay at home,1
2020-03-26,Douglas,Colorado,67,0,Stay at home,1
2020-03-26,Eagle,Colorado,147,1,Stay at home,1
2020-03-26,El Paso,Colorado,137,7,Stay at home,1
2020-03-26,Elbert,Colorado,3,0,Stay at home,1
2020-03-26,Fremont,Colorado,1,0,Stay at home,1
2020-03-26,Garfield,Colorado,16,0,Stay at home,1
2020-03-26,Grand,Colorado,2,0,Stay at home,1
2020-03-26,Gunnison,Colorado,57,1,Stay at home,1
2020-03-26,Hinsdale,Colorado,1,0,Stay at home,1
2020-03-26,Huerfano,Colorado,1,0,Stay at home,1
2020-03-26,Jefferson,Colorado,131,3,Stay at home,1
2020-03-26,Kit Carson,Colorado,1,0,Stay at home,1
2020-03-26,La Plata,Colorado,5,0,Stay at home,1
2020-03-26,Larimer,Colorado,61,1,Stay at home,1
2020-03-26,Logan,Colorado,2,0,Stay at home,1
2020-03-26,Mesa,Colorado,6,0,Stay at home,1
2020-03-26,Montrose,Colorado,4,0,Stay at home,1
2020-03-26,Morgan,Colorado,3,0,Stay at home,1
2020-03-26,Otero,Colorado,1,0,Stay at home,1
2020-03-26,Park,Colorado,1,0,Stay at home,1
2020-03-26,Pitkin,Colorado,23,0,Stay at home,1
2020-03-26,Pueblo,Colorado,5,0,Stay at home,1
2020-03-26,Rio Grande,Colorado,2,0,Stay at home,1
2020-03-26,Routt,Colorado,9,0,Stay at home,1
2020-03-26,San Miguel,Colorado,1,0,Stay at home,1
2020-03-26,Summit,Colorado,9,0,Stay at home,1
2020-03-26,Teller,Colorado,7,1,Stay at home,1
2020-03-26,Unknown,Colorado,102,0,Stay at home,1
2020-03-26,Washington,Colorado,1,0,Stay at home,1
2020-03-26,Weld,Colorado,107,4,Stay at home,1
2020-03-26,Yuma,Colorado,2,0,Stay at home,1
2020-03-26,Fairfield,Connecticut,607,13,Stay at home,1
2020-03-26,Hartford,Connecticut,138,2,Stay at home,1
2020-03-26,Litchfield,Connecticut,44,0,Stay at home,1
2020-03-26,Middlesex,Connecticut,18,1,Stay at home,1
2020-03-26,New Haven,Connecticut,156,2,Stay at home,1
2020-03-26,New London,Connecticut,13,0,Stay at home,1
2020-03-26,Tolland,Connecticut,33,3,Stay at home,1
2020-03-26,Windham,Connecticut,3,0,Stay at home,1
2020-03-26,Kent,Delaware,19,0,Shelter in place,1
2020-03-26,New Castle,Delaware,91,0,Shelter in place,1
2020-03-26,Sussex,Delaware,33,1,Shelter in place,1
2020-03-26,District of Columbia,District of Columbia,267,3,Stay at home,0
2020-03-26,Alachua,Florida,53,0,Stay at home,1
2020-03-26,Baker,Florida,5,0,Stay at home,0
2020-03-26,Bay,Florida,3,0,Stay at home,0
2020-03-26,Bradford,Florida,1,0,Stay at home,0
2020-03-26,Brevard,Florida,14,0,Stay at home,0
2020-03-26,Broward,Florida,505,3,Shelter in place,0
2020-03-26,Charlotte,Florida,4,0,Stay at home,0
2020-03-26,Citrus,Florida,11,1,Stay at home,0
2020-03-26,Clay,Florida,20,4,Stay at home,0
2020-03-26,Collier,Florida,67,0,Stay at home,0
2020-03-26,Columbia,Florida,3,0,Stay at home,0
2020-03-26,DeSoto,Florida,5,0,Stay at home,0
2020-03-26,Duval,Florida,82,3,Stay at home,0
2020-03-26,Escambia,Florida,20,0,Stay at home,0
2020-03-26,Flagler,Florida,8,0,Stay at home,0
2020-03-26,Gadsden,Florida,1,0,Stay at home,0
2020-03-26,Hernando,Florida,9,0,Stay at home,0
2020-03-26,Highlands,Florida,5,1,Stay at home,0
2020-03-26,Hillsborough,Florida,151,1,Safer at home,0
2020-03-26,Indian River,Florida,14,0,Stay at home,0
2020-03-26,Jackson,Florida,1,0,Stay at home,0
2020-03-26,Lake,Florida,26,0,Stay at home,0
2020-03-26,Lee,Florida,66,3,Stay at home,0
2020-03-26,Leon,Florida,12,0,Stay at home,1
2020-03-26,Manatee,Florida,25,1,Stay at home,0
2020-03-26,Marion,Florida,5,0,Stay at home,0
2020-03-26,Martin,Florida,11,0,Stay at home,0
2020-03-26,Miami-Dade,Florida,653,0,Stay at home,1
2020-03-26,Miami-Dade,Florida,653,0,Shelter in place,1
2020-03-26,Miami-Dade,Florida,653,0,Stay at home,1
2020-03-26,Monroe,Florida,14,0,Stay at home,0
2020-03-26,Nassau,Florida,5,0,Stay at home,0
2020-03-26,Okaloosa,Florida,21,0,Stay at home,0
2020-03-26,Orange,Florida,118,3,Stay at home,1
2020-03-26,Osceola,Florida,45,0,Stay at home,1
2020-03-26,Palm Beach,Florida,172,3,Stay at home,0
2020-03-26,Pasco,Florida,21,1,Stay at home,0
2020-03-26,Pinellas,Florida,65,1,Stay at home,1
2020-03-26,Polk,Florida,20,0,Stay at home,0
2020-03-26,Putnam,Florida,12,0,Stay at home,0
2020-03-26,Santa Rosa,Florida,12,1,Stay at home,0
2020-03-26,Sarasota,Florida,34,2,Stay at home,0
2020-03-26,Seminole,Florida,40,0,Stay at home,0
2020-03-26,St. Johns,Florida,36,1,Stay at home,0
2020-03-26,St. Lucie,Florida,11,0,Stay at home,0
2020-03-26,Sumter,Florida,24,0,Stay at home,0
2020-03-26,Unknown,Florida,1,0,Stay at home,0
2020-03-26,Volusia,Florida,34,0,Stay at home,0
2020-03-26,Walton,Florida,13,0,Stay at home,0
2020-03-26,Washington,Florida,1,0,Stay at home,0
2020-03-26,Baker,Georgia,1,1,Shelter in place,0
2020-03-26,Baldwin,Georgia,2,0,Shelter in place,0
2020-03-26,Barrow,Georgia,5,1,Shelter in place,0
2020-03-26,Bartow,Georgia,93,1,Shelter in place,0
2020-03-26,Ben Hill,Georgia,1,0,Shelter in place,0
2020-03-26,Bibb,Georgia,8,0,Shelter in place,0
2020-03-26,Bryan,Georgia,3,0,Shelter in place,0
2020-03-26,Burke,Georgia,3,0,Shelter in place,0
2020-03-26,Butts,Georgia,3,0,Shelter in place,0
2020-03-26,Calhoun,Georgia,1,0,Shelter in place,0
2020-03-26,Camden,Georgia,2,0,Shelter in place,0
2020-03-26,Carroll,Georgia,52,0,Shelter in place,1
2020-03-26,Catoosa,Georgia,1,0,Shelter in place,0
2020-03-26,Charlton,Georgia,1,0,Shelter in place,0
2020-03-26,Chatham,Georgia,9,0,Shelter in place,1
2020-03-26,Chattooga,Georgia,1,0,Shelter in place,0
2020-03-26,Cherokee,Georgia,44,0,Shelter in place,0
2020-03-26,Clarke,Georgia,29,0,Shelter in place,1
2020-03-26,Clayton,Georgia,37,1,Shelter in place,0
2020-03-26,Clinch,Georgia,1,0,Shelter in place,0
2020-03-26,Cobb,Georgia,119,5,Shelter in place,0
2020-03-26,Coffee,Georgia,2,0,Shelter in place,0
2020-03-26,Colquitt,Georgia,4,0,Shelter in place,0
2020-03-26,Columbia,Georgia,10,0,Shelter in place,0
2020-03-26,Coweta,Georgia,14,2,Shelter in place,0
2020-03-26,Crisp,Georgia,4,0,Shelter in place,0
2020-03-26,Dawson,Georgia,3,0,Shelter in place,0
2020-03-26,DeKalb,Georgia,137,0,Shelter in place,0
2020-03-26,Decatur,Georgia,2,0,Shelter in place,0
2020-03-26,Dodge,Georgia,1,0,Shelter in place,0
2020-03-26,Dougherty,Georgia,164,6,Shelter in place,1
2020-03-26,Douglas,Georgia,18,0,Shelter in place,0
2020-03-26,Early,Georgia,7,1,Shelter in place,1
2020-03-26,Effingham,Georgia,3,0,Shelter in place,0
2020-03-26,Fannin,Georgia,1,0,Shelter in place,0
2020-03-26,Fayette,Georgia,14,2,Shelter in place,0
2020-03-26,Floyd,Georgia,17,1,Shelter in place,0
2020-03-26,Forsyth,Georgia,15,1,Shelter in place,0
2020-03-26,Franklin,Georgia,1,0,Shelter in place,0
2020-03-26,Fulton,Georgia,231,4,Stay at home,1
2020-03-26,Glynn,Georgia,6,0,Shelter in place,0
2020-03-26,Gordon,Georgia,9,1,Shelter in place,0
2020-03-26,Greene,Georgia,2,0,Shelter in place,0
2020-03-26,Gwinnett,Georgia,79,1,Shelter in place,0
2020-03-26,Hall,Georgia,22,0,Shelter in place,0
2020-03-26,Haralson,Georgia,1,0,Shelter in place,0
2020-03-26,Harris,Georgia,1,0,Shelter in place,0
2020-03-26,Heard,Georgia,1,1,Shelter in place,0
2020-03-26,Henry,Georgia,29,1,Shelter in place,0
2020-03-26,Houston,Georgia,9,0,Shelter in place,0
2020-03-26,Irwin,Georgia,3,0,Shelter in place,0
2020-03-26,Jackson,Georgia,2,0,Shelter in place,0
2020-03-26,Jasper,Georgia,2,0,Shelter in place,0
2020-03-26,Jones,Georgia,1,0,Shelter in place,0
2020-03-26,Lamar,Georgia,3,0,Shelter in place,0
2020-03-26,Laurens,Georgia,8,0,Shelter in place,0
2020-03-26,Lee,Georgia,30,1,Shelter in place,0
2020-03-26,Liberty,Georgia,1,0,Shelter in place,0
2020-03-26,Lincoln,Georgia,3,0,Shelter in place,0
2020-03-26,Long,Georgia,1,0,Shelter in place,0
2020-03-26,Lowndes,Georgia,14,0,Shelter in place,0
2020-03-26,Lumpkin,Georgia,4,0,Shelter in place,0
2020-03-26,Macon,Georgia,1,0,Shelter in place,0
2020-03-26,Madison,Georgia,3,0,Shelter in place,0
2020-03-26,McDuffie,Georgia,1,0,Shelter in place,0
2020-03-26,Meriwether,Georgia,3,0,Shelter in place,0
2020-03-26,Miller,Georgia,2,0,Shelter in place,0
2020-03-26,Mitchell,Georgia,10,0,Shelter in place,0
2020-03-26,Monroe,Georgia,3,0,Shelter in place,0
2020-03-26,Morgan,Georgia,1,0,Shelter in place,0
2020-03-26,Muscogee,Georgia,6,0,Shelter in place,0
2020-03-26,Newton,Georgia,12,0,Shelter in place,0
2020-03-26,Oconee,Georgia,7,0,Shelter in place,0
2020-03-26,Paulding,Georgia,7,0,Shelter in place,0
2020-03-26,Peach,Georgia,5,0,Shelter in place,0
2020-03-26,Pickens,Georgia,4,0,Shelter in place,0
2020-03-26,Pierce,Georgia,1,0,Shelter in place,0
2020-03-26,Polk,Georgia,10,0,Shelter in place,0
2020-03-26,Pulaski,Georgia,1,0,Shelter in place,0
2020-03-26,Randolph,Georgia,2,0,Shelter in place,0
2020-03-26,Richmond,Georgia,11,0,Shelter in place,0
2020-03-26,Rockdale,Georgia,13,0,Shelter in place,0
2020-03-26,Seminole,Georgia,2,0,Shelter in place,0
2020-03-26,Spalding,Georgia,11,0,Shelter in place,0
2020-03-26,Stephens,Georgia,2,0,Shelter in place,0
2020-03-26,Sumter,Georgia,7,0,Shelter in place,0
2020-03-26,Tattnall,Georgia,2,0,Shelter in place,0
2020-03-26,Taylor,Georgia,1,0,Shelter in place,0
2020-03-26,Telfair,Georgia,1,0,Shelter in place,0
2020-03-26,Terrell,Georgia,5,2,Shelter in place,0
2020-03-26,Thomas,Georgia,1,0,Shelter in place,0
2020-03-26,Tift,Georgia,7,0,Shelter in place,0
2020-03-26,Toombs,Georgia,1,0,Shelter in place,0
2020-03-26,Troup,Georgia,10,0,Shelter in place,0
2020-03-26,Turner,Georgia,2,0,Shelter in place,0
2020-03-26,Twiggs,Georgia,2,0,Shelter in place,0
2020-03-26,Unknown,Georgia,178,23,Shelter in place,0
2020-03-26,Walton,Georgia,1,0,Shelter in place,0
2020-03-26,Ware,Georgia,2,0,Shelter in place,0
2020-03-26,Washington,Georgia,2,0,Shelter in place,0
2020-03-26,White,Georgia,1,0,Shelter in place,0
2020-03-26,Whitfield,Georgia,6,0,Shelter in place,0
2020-03-26,Wilkes,Georgia,1,0,Shelter in place,0
2020-03-26,Worth,Georgia,6,0,Shelter in place,0
2020-03-26,Unknown,Guam,49,1,,0
2020-03-26,Hawaii,Hawaii,5,0,Stay at home,1
2020-03-26,Honolulu,Hawaii,77,0,Stay at home,1
2020-03-26,Kauai,Hawaii,5,0,Stay at home,1
2020-03-26,Maui,Hawaii,14,0,Stay at home,1
2020-03-26,Unknown,Hawaii,5,0,Stay at home,1
2020-03-26,Ada,Idaho,54,0,Stay at home,1
2020-03-26,Bannock,Idaho,2,0,Stay at home,1
2020-03-26,Bingham,Idaho,1,0,Stay at home,1
2020-03-26,Blaine,Idaho,82,2,Shelter in place,1
2020-03-26,Canyon,Idaho,22,1,Stay at home,1
2020-03-26,Cassia,Idaho,1,0,Stay at home,1
2020-03-26,Custer,Idaho,1,0,Stay at home,1
2020-03-26,Fremont,Idaho,1,0,Stay at home,1
2020-03-26,Idaho,Idaho,1,0,Stay at home,1
2020-03-26,Jefferson,Idaho,2,0,Stay at home,1
2020-03-26,Kootenai,Idaho,10,0,Stay at home,1
2020-03-26,Madison,Idaho,2,0,Stay at home,1
2020-03-26,Nez Perce,Idaho,4,0,Stay at home,1
